cluster_id,size,pct,dominant_category,purity,num_categories
19755,3,0.0006123723713915958,Flat Panel Desk Mounts,0.3333333333333333,3
13661,3,0.0006123723713915958,Flat Panel Wall Mounts,0.3333333333333333,3
15372,3,0.0006123723713915958,Printer Kits,0.3333333333333333,3
10912,3,0.0006123723713915958,Mobile Device Chargers,0.3333333333333333,3
10908,3,0.0006123723713915958,Flat Panel Accessories,0.3333333333333333,3
1815,3,0.0006123723713915958,Network Extenders,0.3333333333333333,3
10341,3,0.0006123723713915958,Video Switches,0.3333333333333333,3
14530,3,0.0006123723713915958,SATA Cables,0.3333333333333333,3
16184,3,0.0006123723713915958,Printer/Scanner Spare Parts,0.3333333333333333,3
1859,3,0.0006123723713915958,Networking Cards,0.3333333333333333,3
13120,3,0.0006123723713915958,Cable Interface/Gender Adapters,0.3333333333333333,3
10766,3,0.0006123723713915958,Holders,0.3333333333333333,3
9919,6,0.0012247447427831916,Flat Panel Wall Mounts,0.3333333333333333,3
13159,3,0.0006123723713915958,Interface Cards/Adapters,0.3333333333333333,3
16484,3,0.0006123723713915958,Computer Case Parts,0.3333333333333333,3
3207,6,0.0012247447427831916,Coaxial Cables,0.3333333333333333,4
5898,3,0.0006123723713915958,Handheld Device Accessories,0.3333333333333333,3
2770,3,0.0006123723713915958,Video Cable Adapters,0.3333333333333333,3
5696,3,0.0006123723713915958,Car Kits,0.3333333333333333,3
3121,3,0.0006123723713915958,KVM Cables,0.3333333333333333,3
13309,3,0.0006123723713915958,Rack Accessories,0.3333333333333333,3
7126,3,0.0006123723713915958,Tablet Cases,0.3333333333333333,3
10099,3,0.0006123723713915958,CRT TVs,0.3333333333333333,3
3085,6,0.0012247447427831916,Composite Video Cables,0.3333333333333333,4
13181,3,0.0006123723713915958,KVM Switches,0.3333333333333333,3
2776,3,0.0006123723713915958,Networking Cables,0.3333333333333333,3
6202,3,0.0006123723713915958,Holders,0.3333333333333333,3
6080,3,0.0006123723713915958,Network Switches,0.3333333333333333,3
12241,3,0.0006123723713915958,Mobile Device Chargers,0.3333333333333333,3
2372,3,0.0006123723713915958,USB Cables,0.3333333333333333,3
8396,6,0.0012247447427831916,Camera Cases,0.3333333333333333,5
2985,3,0.0006123723713915958,KVM Cables,0.3333333333333333,3
5872,3,0.0006123723713915958,Networking Cards,0.3333333333333333,3
11576,3,0.0006123723713915958,Networking Cards,0.3333333333333333,3
15865,3,0.0006123723713915958,USB Cables,0.3333333333333333,3
12162,3,0.0006123723713915958,Flat Panel Accessories,0.3333333333333333,3
5792,3,0.0006123723713915958,Notebook Accessories,0.3333333333333333,3
16630,6,0.0012247447427831916,Software Licenses/Upgrades,0.3333333333333333,4
7273,3,0.0006123723713915958,Tablet Cases,0.3333333333333333,3
14612,3,0.0006123723713915958,Interface Hubs,0.3333333333333333,3
14443,3,0.0006123723713915958,Notebook Accessories,0.3333333333333333,3
14445,3,0.0006123723713915958,Flat Panel Floor Stands,0.3333333333333333,3
16432,3,0.0006123723713915958,WLAN Access Points,0.3333333333333333,3
11415,3,0.0006123723713915958,Interface Cards/Adapters,0.3333333333333333,3
869,9,0.0018371171141747876,Network Media Converters,0.3333333333333333,4
3281,3,0.0006123723713915958,Power Cables,0.3333333333333333,3
12910,3,0.0006123723713915958,Mounting Kits,0.3333333333333333,3
5849,3,0.0006123723713915958,Mounting Kits,0.3333333333333333,3
19540,3,0.0006123723713915958,Thunderbolt Cables,0.3333333333333333,3
9928,3,0.0006123723713915958,Notebook Stands,0.3333333333333333,3
7405,3,0.0006123723713915958,Mobile Phone Cases,0.3333333333333333,3
2048,3,0.0006123723713915958,Computer Cases,0.3333333333333333,3
18477,3,0.0006123723713915958,Tablets,0.3333333333333333,3
12073,3,0.0006123723713915958,External Hard Drives,0.3333333333333333,3
13409,3,0.0006123723713915958,Holders,0.3333333333333333,3
2724,3,0.0006123723713915958,Cable Interface/Gender Adapters,0.3333333333333333,3
12078,3,0.0006123723713915958,Software Licenses/Upgrades,0.3333333333333333,3
11675,3,0.0006123723713915958,Mobile Device Dock Stations,0.3333333333333333,3
18508,18,0.003674234228349575,Computer Case Parts,0.3333333333333333,5
3452,3,0.0006123723713915958,Video Cable Adapters,0.3333333333333333,3
13076,3,0.0006123723713915958,Drive Bay Panels,0.3333333333333333,3
5979,12,0.002449489485566383,Mobile Phones,0.3333333333333333,6
9489,3,0.0006123723713915958,Cable Interface/Gender Adapters,0.3333333333333333,3
15466,3,0.0006123723713915958,Peripheral Controllers,0.3333333333333333,3
2115,3,0.0006123723713915958,Flat Panel Wall Mounts,0.3333333333333333,3
13068,3,0.0006123723713915958,Cable Interface/Gender Adapters,0.3333333333333333,3
14324,3,0.0006123723713915958,Video Converters,0.3333333333333333,3
2141,3,0.0006123723713915958,Other Input Devices,0.3333333333333333,3
2142,3,0.0006123723713915958,Tablet Cases,0.3333333333333333,3
14490,3,0.0006123723713915958,Notebook Docks & Port Replicators,0.3333333333333333,3
3372,3,0.0006123723713915958,Fibre Optic Cables,0.3333333333333333,3
3367,78,0.01592168165618149,VGA Cables,0.3333333333333333,6
763,3,0.0006123723713915958,Cable Interface/Gender Adapters,0.3333333333333333,3
7797,3,0.0006123723713915958,Mobile Phone Cases,0.3333333333333333,3
7357,3,0.0006123723713915958,MP3/MP4 Player Cases,0.3333333333333333,3
10018,3,0.0006123723713915958,Flat Panel Wall Mounts,0.3333333333333333,3
14350,3,0.0006123723713915958,Mobile Device Dock Stations,0.3333333333333333,3
10678,3,0.0006123723713915958,Flat Panel Floor Stands,0.3333333333333333,3
11971,3,0.0006123723713915958,Firewall Software,0.3333333333333333,3
10764,3,0.0006123723713915958,Mounting Kits,0.3333333333333333,3
17303,3,0.0006123723713915958,Printer/Scanner Spare Parts,0.3333333333333333,3
1274,3,0.0006123723713915958,Remote Access Software,0.3333333333333333,3
15951,3,0.0006123723713915958,Copiers,0.3333333333333333,3
4546,3,0.0006123723713915958,Holders,0.3333333333333333,3
16030,3,0.0006123723713915958,Printer Emulation Upgrades,0.3333333333333333,3
17547,3,0.0006123723713915958,Camera Kits,0.3333333333333333,3
13891,3,0.0006123723713915958,Disk Arrays,0.3333333333333333,3
14985,3,0.0006123723713915958,Video Converters,0.3333333333333333,3
9049,3,0.0006123723713915958,DVD/Blu-Ray Players,0.3333333333333333,3
20966,3,0.0006123723713915958,Mounting Kits,0.3333333333333333,3
9081,3,0.0006123723713915958,Home Cinema Systems,0.3333333333333333,3
7562,3,0.0006123723713915958,Computer Cases,0.3333333333333333,3
13932,3,0.0006123723713915958,Notebook Cases,0.3333333333333333,3
13829,3,0.0006123723713915958,Mounting Kits,0.3333333333333333,3
15841,3,0.0006123723713915958,Camera Lenses,0.3333333333333333,3
9479,3,0.0006123723713915958,Portable Stereo Systems,0.3333333333333333,3
4993,3,0.0006123723713915958,Interface Hubs,0.3333333333333333,3
9091,6,0.0012247447427831916,AV Extenders,0.3333333333333333,5
12601,3,0.0006123723713915958,Networking Cards,0.3333333333333333,3
9036,9,0.0018371171141747876,Mobile Phone Cases,0.3333333333333333,6
1248,9,0.0018371171141747876,Networking Cards,0.3333333333333333,5
9145,6,0.0012247447427831916,Loudspeakers,0.3333333333333333,4
9031,3,0.0006123723713915958,Blank DVDs,0.3333333333333333,3
6662,3,0.0006123723713915958,Battery Chargers,0.3333333333333333,3
154,3,0.0006123723713915958,Ink Cartridges,0.3333333333333333,3
1591,3,0.0006123723713915958,Network Switch Modules,0.3333333333333333,3
4564,3,0.0006123723713915958,Card Readers,0.3333333333333333,3
1355,3,0.0006123723713915958,RAID Controllers,0.3333333333333333,3
12605,3,0.0006123723713915958,Home Audio Sets,0.3333333333333333,3
9158,3,0.0006123723713915958,Soundbar Speakers,0.3333333333333333,3
3272,38,0.007756716704293547,Audio Cables,0.34210526315789475,5
6383,66,0.013472192170615108,MP3/MP4 Players,0.3484848484848485,23
17384,43,0.00877733732327954,Large Format Media,0.3488372093023256,7
12114,17,0.003470110104552376,Word Processors,0.35294117647058826,3
16952,34,0.006940220209104752,Warranty & Support Extensions,0.35294117647058826,4
14766,17,0.003470110104552376,Video Splitters,0.35294117647058826,3
17224,62,0.012655695675426314,Inkjet Printers,0.3548387096774194,5
448,14,0.0028577377331607803,Printer Kits,0.35714285714285715,6
1195,14,0.0028577377331607803,Bridges & Repeaters,0.35714285714285715,5
17004,14,0.0028577377331607803,Inkjet Printers,0.35714285714285715,4
3080,11,0.002245365361769185,Video Cable Adapters,0.36363636363636365,4
14599,11,0.002245365361769185,Cable Interface/Gender Adapters,0.36363636363636365,6
3157,11,0.002245365361769185,Composite Video Cables,0.36363636363636365,4
7504,19,0.0038783583521467737,Navigator Cases,0.3684210526315789,7
16979,27,0.0055113513425243624,Photo Printers,0.37037037037037035,5
14781,8,0.0016329929903775887,Cable Interface/Gender Adapters,0.375,4
6142,8,0.0016329929903775887,Home Audio Sets,0.375,5
7619,8,0.0016329929903775887,Camera Lenses,0.375,4
14636,8,0.0016329929903775887,Cable Interface/Gender Adapters,0.375,4
13184,8,0.0016329929903775887,Interface Hubs,0.375,3
6286,24,0.004898978971132766,Magnetic Tape Cassettes,0.375,9
3014,8,0.0016329929903775887,Serial Cables,0.375,3
14609,8,0.0016329929903775887,Notebook Docks & Port Replicators,0.375,4
3177,16,0.0032659859807551775,Video Cable Adapters,0.375,5
7530,8,0.0016329929903775887,MP3/MP4 Player Cases,0.375,4
17223,45,0.009185585570873938,POS Printers,0.37777777777777777,4
3214,13,0.002653613609363582,VGA Cables,0.38461538461538464,4
17579,78,0.01592168165618149,Large Format Media,0.38461538461538464,5
8394,13,0.002653613609363582,Mobile Phones,0.38461538461538464,5
14771,39,0.007960840828090746,Cable Interface/Gender Adapters,0.38461538461538464,4
9681,23,0.004694854847335568,Headphones,0.391304347826087,3
3095,5,0.001020620618985993,Video Cable Adapters,0.4,4
5718,5,0.001020620618985993,NAS & Storage Servers,0.4,4
7631,5,0.001020620618985993,Home Audio Sets,0.4,4
2153,5,0.001020620618985993,Tablet Cases,0.4,4
2498,5,0.001020620618985993,Handheld Device Accessories,0.4,3
17413,5,0.001020620618985993,Printer Rollers,0.4,3
13441,5,0.001020620618985993,Mounting Kits,0.4,4
14971,5,0.001020620618985993,Video Converters,0.4,4
12897,10,0.002041241237971986,Power Adapters & Inverters,0.4,4
7326,10,0.002041241237971986,Peripheral Device Cases,0.4,4
17295,5,0.001020620618985993,Customer Displays,0.4,4
7125,5,0.001020620618985993,MP3/MP4 Player Cases,0.4,4
924,10,0.002041241237971986,Fibre Optic Adapters,0.4,3
2422,5,0.001020620618985993,Lightning Cables,0.4,3
9727,5,0.001020620618985993,Console Extenders,0.4,3
13532,5,0.001020620618985993,Flat Panel Spare Parts,0.4,4
11055,5,0.001020620618985993,Navigators,0.4,4
3538,5,0.001020620618985993,SATA Cables,0.4,3
7044,10,0.002041241237971986,Mobile Phone Cases,0.4,3
11468,5,0.001020620618985993,Rack Accessories,0.4,3
5750,5,0.001020620618985993,Mobile Phones,0.4,3
8643,5,0.001020620618985993,Laser Printers,0.4,3
16094,5,0.001020620618985993,Large Format Printers,0.4,4
2043,5,0.001020620618985993,Portable Speakers,0.4,3
18619,5,0.001020620618985993,Operating Systems,0.4,3
6611,5,0.001020620618985993,Wrist Rests,0.4,3
3826,5,0.001020620618985993,Projector Mounts,0.4,3
8820,10,0.002041241237971986,Digital Cameras,0.4,5
2068,5,0.001020620618985993,Mouse Pads,0.4,3
16192,5,0.001020620618985993,Ink Cartridges,0.4,4
13925,5,0.001020620618985993,Computer Case Parts,0.4,4
5251,5,0.001020620618985993,Portable Speakers,0.4,3
2070,5,0.001020620618985993,Tablet Cases,0.4,3
11068,5,0.001020620618985993,Mounting Kits,0.4,3
15750,5,0.001020620618985993,Warranty & Support Extensions,0.4,3
6003,5,0.001020620618985993,Headsets,0.4,3
374,10,0.002041241237971986,Printer Ink Refills,0.4,5
3343,5,0.001020620618985993,Audio Cables,0.4,4
16284,5,0.001020620618985993,Warranty & Support Extensions,0.4,3
2920,5,0.001020620618985993,SATA Cables,0.4,3
1933,5,0.001020620618985993,Mouse Pads,0.4,4
13866,5,0.001020620618985993,Storage Drive Enclosures,0.4,3
7432,5,0.001020620618985993,Mobile Phone Cases,0.4,3
13667,5,0.001020620618985993,Flat Panel Mount Accessories,0.4,3
7640,5,0.001020620618985993,Camera Cases,0.4,4
16270,15,0.0030618618569579793,Warranty & Support Extensions,0.4,3
1270,5,0.001020620618985993,Wireless Routers,0.4,4
14495,5,0.001020620618985993,USB Graphics Adapters,0.4,3
15822,5,0.001020620618985993,Scanners,0.4,4
7900,5,0.001020620618985993,Camera Cases,0.4,4
16990,5,0.001020620618985993,Photo Printers,0.4,3
2259,5,0.001020620618985993,Computer Cooling Components,0.4,3
7435,5,0.001020620618985993,Notebook Spare Parts,0.4,3
12302,5,0.001020620618985993,Mobile Device Chargers,0.4,4
15858,5,0.001020620618985993,Laser Printers,0.4,3
7225,10,0.002041241237971986,Notebook Cases,0.4,4
14775,15,0.0030618618569579793,Cable Interface/Gender Adapters,0.4,6
14776,5,0.001020620618985993,Video Splitters,0.4,3
17309,5,0.001020620618985993,Printer Cleaning,0.4,4
7278,5,0.001020620618985993,Flat Panel Desk Mounts,0.4,3
1280,5,0.001020620618985993,Wired Routers,0.4,3
14763,15,0.0030618618569579793,Video Converters,0.4,4
13116,5,0.001020620618985993,Console Servers,0.4,3
10485,5,0.001020620618985993,Customer Displays,0.4,3
7247,5,0.001020620618985993,Action Sports Camera Accessories,0.4,3
15754,5,0.001020620618985993,Warranty & Support Extensions,0.4,3
2767,5,0.001020620618985993,Mobile Phone Cables,0.4,3
4291,5,0.001020620618985993,Flat Panel Desk Mounts,0.4,4
17129,5,0.001020620618985993,Trays & Feeders,0.4,3
17261,5,0.001020620618985993,Interface Cards/Adapters,0.4,3
9080,5,0.001020620618985993,Home Audio Sets,0.4,4
2757,5,0.001020620618985993,Cable Interface/Gender Adapters,0.4,3
5970,56,0.011430950932643121,TVs,0.4107142857142857,16
3305,17,0.003470110104552376,Mobile Phone Cables,0.4117647058823529,4
9157,17,0.003470110104552376,Home Audio Sets,0.4117647058823529,3
6376,29,0.00591959959011876,Camera Lens Filters,0.41379310344827586,11
18563,82,0.016738178151370284,Notebooks,0.4146341463414634,7
9298,12,0.002449489485566383,Loudspeakers,0.4166666666666667,5
12177,12,0.002449489485566383,Flat Panel Mount Accessories,0.4166666666666667,3
3441,12,0.002449489485566383,Video Cable Adapters,0.4166666666666667,4
3211,12,0.002449489485566383,Cable Interface/Gender Adapters,0.4166666666666667,4
15852,12,0.002449489485566383,Printer Software,0.4166666666666667,4
3165,12,0.002449489485566383,VGA Cables,0.4166666666666667,4
17405,12,0.002449489485566383,Large Format Media,0.4166666666666667,4
17629,19,0.0038783583521467737,Multifunctionals,0.42105263157894735,5
17225,19,0.0038783583521467737,Large Format Media,0.42105263157894735,4
9283,19,0.0038783583521467737,Loudspeakers,0.42105263157894735,5
472,19,0.0038783583521467737,Printer Labels,0.42105263157894735,6
17229,33,0.006736096085307554,POS Printers,0.42424242424242425,3
15953,110,0.022453653617691846,Inkjet Printers,0.42727272727272725,4
9144,7,0.0014288688665803902,Soundbar Speakers,0.42857142857142855,4
7782,7,0.0014288688665803902,MP3/MP4 Player Cases,0.42857142857142855,4
2394,7,0.0014288688665803902,USB Cables,0.42857142857142855,5
20680,7,0.0014288688665803902,All-in-One PCs/Workstations,0.42857142857142855,3
2962,7,0.0014288688665803902,S-Video Cables,0.42857142857142855,4
7569,7,0.0014288688665803902,Flat Panel Wall Mounts,0.42857142857142855,5
11717,7,0.0014288688665803902,Power Adapters & Inverters,0.42857142857142855,4
6415,14,0.0028577377331607803,Blank Data Tapes,0.42857142857142855,5
17201,14,0.0028577377331607803,Photo Paper,0.42857142857142855,4
10488,7,0.0014288688665803902,Notebook Spare Parts,0.42857142857142855,4
1724,7,0.0014288688665803902,Networking Cards,0.42857142857142855,3
9196,7,0.0014288688665803902,Home Audio Sets,0.42857142857142855,3
16117,7,0.0014288688665803902,Printer Kits,0.42857142857142855,4
8488,7,0.0014288688665803902,Camera Cases,0.42857142857142855,3
8486,7,0.0014288688665803902,Input Device Accessories,0.42857142857142855,5
12935,7,0.0014288688665803902,Warranty & Support Extensions,0.42857142857142855,4
16024,7,0.0014288688665803902,Warranty & Support Extensions,0.42857142857142855,5
15978,7,0.0014288688665803902,Print Heads,0.42857142857142855,3
2108,49,0.01000208206606273,Flat Panel Wall Mounts,0.42857142857142855,5
9593,7,0.0014288688665803902,Radios,0.42857142857142855,3
15746,7,0.0014288688665803902,Fusers,0.42857142857142855,4
16265,7,0.0014288688665803902,Warranty & Support Extensions,0.42857142857142855,3
5956,7,0.0014288688665803902,Camcorders,0.42857142857142855,3
821,7,0.0014288688665803902,Console Extenders,0.42857142857142855,4
3443,7,0.0014288688665803902,Video Cable Adapters,0.42857142857142855,3
17113,7,0.0014288688665803902,Printer Kits,0.42857142857142855,4
3546,30,0.006123723713915959,VGA Cables,0.43333333333333335,4
3202,62,0.012655695675426314,DisplayPort Cables,0.43548387096774194,3
16295,16,0.0032659859807551775,IT Support Services,0.4375,3
3074,16,0.0032659859807551775,Composite Video Cables,0.4375,4
17259,16,0.0032659859807551775,Warranty & Support Extensions,0.4375,6
15284,16,0.0032659859807551775,External Hard Drives,0.4375,3
15152,16,0.0032659859807551775,Internal Hard Drives,0.4375,4
8805,9,0.0018371171141747876,Microphone Parts & Accessories,0.4444444444444444,5
10061,18,0.003674234228349575,DVD/Blu-Ray Players,0.4444444444444444,4
9032,9,0.0018371171141747876,Blank Blu-Ray Discs,0.4444444444444444,5
5962,9,0.0018371171141747876,Home Audio Sets,0.4444444444444444,5
3018,9,0.0018371171141747876,Ribbon Cables,0.4444444444444444,5
6028,9,0.0018371171141747876,AV Extenders,0.4444444444444444,4
13847,9,0.0018371171141747876,Notebook Docks & Port Replicators,0.4444444444444444,3
17500,18,0.003674234228349575,Battery Chargers,0.4444444444444444,7
10841,20,0.004082482475943972,Mounting Kits,0.45,5
11045,20,0.004082482475943972,Graphics Software,0.45,4
3120,42,0.00857321319948234,Coaxial Cables,0.4523809523809524,5
13537,11,0.002245365361769185,Flat Panel Ceiling Mounts,0.45454545454545453,4
3181,11,0.002245365361769185,DisplayPort Cables,0.45454545454545453,3
17086,11,0.002245365361769185,Warranty & Support Extensions,0.45454545454545453,4
18991,11,0.002245365361769185,Server Barebones,0.45454545454545453,3
15817,11,0.002245365361769185,Printer/Scanner Spare Parts,0.45454545454545453,3
6769,61,0.012451571551629114,Headphones,0.45901639344262296,4
18745,13,0.002653613609363582,Notebooks,0.46153846153846156,3
15130,13,0.002653613609363582,Internal Hard Drives,0.46153846153846156,4
13557,13,0.002653613609363582,Flat Panel Ceiling Mounts,0.46153846153846156,3
11872,15,0.0030618618569579793,Software Licenses/Upgrades,0.4666666666666667,6
9669,15,0.0030618618569579793,Cable Interface/Gender Adapters,0.4666666666666667,3
13594,17,0.003470110104552376,Flat Panel Wall Mounts,0.47058823529411764,3
15767,19,0.0038783583521467737,Printer/Scanner Spare Parts,0.47368421052631576,3
3434,42,0.00857321319948234,Video Cable Adapters,0.47619047619047616,4
17463,21,0.00428660659974117,Camera Cases,0.47619047619047616,7
17284,25,0.005103103094929964,Printing Paper,0.48,7
3162,39,0.007960840828090746,S-Video Cables,0.48717948717948717,9
10364,2,0.0004082482475943972,Flat Panel Floor Stands,0.5,2
2222,2,0.0004082482475943972,Portable Stereo Systems,0.5,2
19360,2,0.0004082482475943972,Computer Cooling Components,0.5,2
19357,2,0.0004082482475943972,Rack Accessories,0.5,2
13118,2,0.0004082482475943972,Network Switches,0.5,2
1242,2,0.0004082482475943972,Hardware Firewalls,0.5,2
8489,8,0.0016329929903775887,Toner Cartridges,0.5,5
8487,2,0.0004082482475943972,Printer Memory,0.5,2
15904,2,0.0004082482475943972,Large Format Printers,0.5,2
14562,2,0.0004082482475943972,Networking Cards,0.5,2
13078,4,0.0008164964951887944,Storage Drive Enclosures,0.5,2
10577,2,0.0004082482475943972,Mounting Kits,0.5,2
14655,2,0.0004082482475943972,Video Cable Adapters,0.5,2
10572,8,0.0016329929903775887,Mounting Kits,0.5,3
14563,2,0.0004082482475943972,Interface Cards/Adapters,0.5,2
14923,2,0.0004082482475943972,Flat Panel Mount Accessories,0.5,2
6053,2,0.0004082482475943972,Home Audio Sets,0.5,2
14568,2,0.0004082482475943972,Networking Cards,0.5,2
16354,4,0.0008164964951887944,Warranty & Support Extensions,0.5,2
13056,2,0.0004082482475943972,Rack Accessories,0.5,2
20125,2,0.0004082482475943972,Notebook Spare Parts,0.5,2
14921,2,0.0004082482475943972,Mounting Kits,0.5,2
13066,6,0.0012247447427831916,Storage Drive Enclosures,0.5,2
15900,6,0.0012247447427831916,Inkjet Printers,0.5,3
10585,2,0.0004082482475943972,Mobile Device Dock Stations,0.5,2
1266,2,0.0004082482475943972,Gateways/Controllers,0.5,2
10596,2,0.0004082482475943972,Rack Accessories,0.5,2
2611,2,0.0004082482475943972,Cable Interface/Gender Adapters,0.5,2
14546,2,0.0004082482475943972,Networking Cards,0.5,2
16535,2,0.0004082482475943972,Toner Cartridges,0.5,2
6010,2,0.0004082482475943972,AV Receivers,0.5,2
2237,2,0.0004082482475943972,Flat Panel Wall Mounts,0.5,2
19381,2,0.0004082482475943972,Networking Cards,0.5,2
